member_id,chamber,congress,number,date,year,category,requires,vote_id,question,bill,amendment,vote,bill_title,amendment_title,text
S223,s,106.0,144.0,2000-06-22T20:27:00-04:00,2000,amendment,1/2,s144-106.2000,"On the Amendment S.Amdt. 3598 to H.R. 4577 (Consolidated Appropriations Act, 2001)","{""title"": ""Consolidated Appropriations Act, 2001"", ""type"": ""hr"", ""number"": 4577, ""congress"": 106}","{""type"": ""s"", ""number"": 3598, ""purpose"": ""To amend title XVIII of the Social Security Act to provide coverage of outpatient prescription drugs under the medicare program.""}",0.0,"Consolidated Appropriations Act, 2001",,"On the Amendment S.Amdt.  to H.R.  (Consolidated Appropriations Act, ) Consolidated Appropriations Act,  "
S223,s,106.0,145.0,2000-06-27T09:49:00-04:00,2000,amendment,1/2,s145-106.2000,"On the Amendment S.Amdt. 3625 to H.R. 4577 (Consolidated Appropriations Act, 2001)","{""title"": ""Consolidated Appropriations Act, 2001"", ""type"": ""hr"", ""number"": 4577, ""congress"": 106}","{""type"": ""s"", ""number"": 3625, ""purpose"": ""To implement pilot programs for antimicrobial resistance monitoring and prevention.""}",1.0,"Consolidated Appropriations Act, 2001",,"On the Amendment S.Amdt.  to H.R.  (Consolidated Appropriations Act, ) Consolidated Appropriations Act,  "
S223,s,106.0,146.0,2000-06-27T17:00:00-04:00,2000,procedural,3/5,s146-106.2000,On the Motion (Motion To Waive CBA Wellstone Amdt. No. 3631),"{""title"": ""Consolidated Appropriations Act, 2001"", ""type"": ""hr"", ""number"": 4577, ""congress"": 106}","{""type"": ""s"", ""number"": 3631, ""purpose"": ""To increase funding for part A of title I of the Elementary and Secondary Education Act of 1965.""}",1.0,"Consolidated Appropriations Act, 2001",,"On the Motion (Motion To Waive CBA Wellstone Amdt. No. ) Consolidated Appropriations Act,  "
S223,s,106.0,147.0,2000-06-27T17:33:00-04:00,2000,procedural,3/5,s147-106.2000,On the Motion (Motion To Waive CBA Bingaman Amdt. No. 3649),"{""title"": ""Consolidated Appropriations Act, 2001"", ""type"": ""hr"", ""number"": 4577, ""congress"": 106}","{""type"": ""s"", ""number"": 3649, ""purpose"": ""To ensure accountability in programs for disadvantaged students and to assist States in their efforts to turn around failing schools.""}",1.0,"Consolidated Appropriations Act, 2001",,"On the Motion (Motion To Waive CBA Bingaman Amdt. No. ) Consolidated Appropriations Act,  "
S223,s,106.0,148.0,2000-06-27T17:54:00-04:00,2000,procedural,3/5,s148-106.2000,On the Motion (Motion to Waive CBA RE: Murray Amendment No. 3604),"{""title"": ""Consolidated Appropriations Act, 2001"", ""type"": ""hr"", ""number"": 4577, ""congress"": 106}","{""type"": ""s"", ""number"": 3604, ""purpose"": ""To provide for class-size reduction and other activities.""}",1.0,"Consolidated Appropriations Act, 2001",,"On the Motion (Motion to Waive CBA RE: Murray Amendment No. ) Consolidated Appropriations Act,  "
S223,s,106.0,149.0,2000-06-27T19:03:00-04:00,2000,amendment,1/2,s149-106.2000,"On the Amendment S.Amdt. 3610 to H.R. 4577 (Consolidated Appropriations Act, 2001)","{""title"": ""Consolidated Appropriations Act, 2001"", ""type"": ""hr"", ""number"": 4577, ""congress"": 106}","{""type"": ""s"", ""number"": 3610, ""purpose"": ""To enhance the protection of children using the Internet.""}",1.0,"Consolidated Appropriations Act, 2001",,"On the Amendment S.Amdt.  to H.R.  (Consolidated Appropriations Act, ) Consolidated Appropriations Act,  "
S223,s,106.0,15.0,2000-02-29T14:01:00-05:00,2000,procedural,3/5,s15-106.2000,On the Motion (Motion to Waive CBA re: Dodd Amdt No 2857),"{""title"": ""Affordable Education Act of 2000"", ""type"": ""s"", ""number"": 1134, ""congress"": 106}","{""type"": ""s"", ""number"": 2857, ""purpose"": ""To increase funding for part B of the Individuals with Disabilities Education Act.""}",1.0,Affordable Education Act of 2000,,On the Motion (Motion to Waive CBA re: Dodd Amdt No ) Affordable Education Act of  
S223,s,106.0,150.0,2000-06-27T19:33:00-04:00,2000,amendment,1/2,s150-106.2000,"On the Amendment S.Amdt. 3635 to H.R. 4577 (Consolidated Appropriations Act, 2001)","{""title"": ""Consolidated Appropriations Act, 2001"", ""type"": ""hr"", ""number"": 4577, ""congress"": 106}","{""type"": ""s"", ""number"": 3635, ""purpose"": ""To prohibit universal telecommunication assistance for schools or libraries that fail to implement a filtering or blocking system for computers with Internet access or adopt Internet use policies.""}",1.0,"Consolidated Appropriations Act, 2001",,"On the Amendment S.Amdt.  to H.R.  (Consolidated Appropriations Act, ) Consolidated Appropriations Act,  "
S223,s,106.0,151.0,2000-06-28T09:46:00-04:00,2000,amendment,1/2,s151-106.2000,"On the Amendment S.Amdt. 3619 to H.R. 4577 (Consolidated Appropriations Act, 2001)","{""title"": ""Consolidated Appropriations Act, 2001"", ""type"": ""hr"", ""number"": 4577, ""congress"": 106}","{""type"": ""s"", ""number"": 3619, ""purpose"": ""To clarify that funds appropriated under this Act to carry out innovative programs under section 6301(b) of the Elementary and Secondary Education Act of 1965 shall be available for same gender schools.""}",1.0,"Consolidated Appropriations Act, 2001",,"On the Amendment S.Amdt.  to H.R.  (Consolidated Appropriations Act, ) Consolidated Appropriations Act,  "
S223,s,106.0,152.0,2000-06-28T10:19:00-04:00,2000,amendment,1/2,s152-106.2000,"On the Amendment S.Amdt. 3658 to H.R. 4577 (Consolidated Appropriations Act, 2001)","{""title"": ""Consolidated Appropriations Act, 2001"", ""type"": ""hr"", ""number"": 4577, ""congress"": 106}","{""type"": ""s"", ""number"": 3658, ""purpose"": ""To fund a coordinated national effort to prevent, detect, and educate the public concerning Fetal Alcohol Syndrome and Fetal Alcohol Effect and to identify effective interventions for children, adolescents, and adults with Fetal Alcohol Syndrome and Fetal Alcohol Effect.""}",1.0,"Consolidated Appropriations Act, 2001",,"On the Amendment S.Amdt.  to H.R.  (Consolidated Appropriations Act, ) Consolidated Appropriations Act,  "
S223,s,106.0,153.0,2000-06-28T11:55:00-04:00,2000,procedural,3/5,s153-106.2000,On the Motion (Motion To Waive CBA RE: Amdt No. 3661),"{""title"": ""Consolidated Appropriations Act, 2001"", ""type"": ""hr"", ""number"": 4577, ""congress"": 106}","{""type"": ""s"", ""number"": 3661, ""purpose"": ""To provide an additional $202,000,000 to carry out title II of the Higher Education Act of 1965, relating to the training and recruitment of teachers.""}",1.0,"Consolidated Appropriations Act, 2001",,"On the Motion (Motion To Waive CBA RE: Amdt No. ) Consolidated Appropriations Act,  "
S223,s,106.0,154.0,2000-06-28T16:02:00-04:00,2000,procedural,3/5,s154-106.2000,On the Motion (Motion To Waive CBA RE: Dodd Amdt. No.3672),"{""title"": ""Consolidated Appropriations Act, 2001"", ""type"": ""hr"", ""number"": 4577, ""congress"": 106}","{""type"": ""s"", ""number"": 3672, ""purpose"": ""To provide $1,000,000,000 for 21st Century Community Learning Centers.""}",1.0,"Consolidated Appropriations Act, 2001",,"On the Motion (Motion To Waive CBA RE: Dodd Amdt. No.) Consolidated Appropriations Act,  "
S223,s,106.0,155.0,2000-06-28T16:35:00-04:00,2000,procedural,3/5,s155-106.2000,On the Motion (Motion To Waive CBA RE: Kerry Amdt. No. 3659),"{""title"": ""Consolidated Appropriations Act, 2001"", ""type"": ""hr"", ""number"": 4577, ""congress"": 106}","{""type"": ""s"", ""number"": 3659, ""purpose"": ""To increase the funding for the technology literacy challenge fund.""}",1.0,"Consolidated Appropriations Act, 2001",,"On the Motion (Motion To Waive CBA RE: Kerry Amdt. No. ) Consolidated Appropriations Act,  "
S223,s,106.0,156.0,2000-06-28T16:58:00-04:00,2000,procedural,3/5,s156-106.2000,On the Motion (Motion To Waive CBA RE: Reed Amdt No. 3638),"{""title"": ""Consolidated Appropriations Act, 2001"", ""type"": ""hr"", ""number"": 4577, ""congress"": 106}","{""type"": ""s"", ""number"": 3638, ""purpose"": ""To provide funds for the GEAR UP Program.""}",1.0,"Consolidated Appropriations Act, 2001",,"On the Motion (Motion To Waive CBA RE: Reed Amdt No. ) Consolidated Appropriations Act,  "
S223,s,106.0,157.0,2000-06-28T17:19:00-04:00,2000,procedural,3/5,s157-106.2000,On the Motion (Motion to Waive re: Kennedy Amdt. No. 3678),"{""title"": ""A bill making appropriations for the Departments of Labor, Health and Human Services, and Education, and related agencies for the fiscal year ending September 30, 2001, and for other purposes."", ""type"": ""hr"", ""number"": 4577, ""congress"": 106}",null,1.0,"A bill making appropriations for the Departments of Labor, Health and Human Services, and Education, and related agencies for the fiscal year ending September 30, 2001, and for other purposes.",,"On the Motion (Motion to Waive re: Kennedy Amdt. No. ) A bill making appropriations for the Departments of Labor, Health and Human Services, and Education, and related agencies for the fiscal year ending September , , and for other purposes. "
S223,s,106.0,158.0,2000-06-28T19:50:00-04:00,2000,procedural,1/2,s158-106.2000,"On the Motion to Table S.Amdt. 3648 to H.R. 4577 (Consolidated Appropriations Act, 2001)","{""title"": ""Consolidated Appropriations Act, 2001"", ""type"": ""hr"", ""number"": 4577, ""congress"": 106}","{""type"": ""s"", ""number"": 3648, ""purpose"": ""No Statement of Purpose on File.""}",1.0,"Consolidated Appropriations Act, 2001",,"On the Motion to Table S.Amdt.  to H.R.  (Consolidated Appropriations Act, ) Consolidated Appropriations Act,  "
S223,s,106.0,159.0,2000-06-28T20:20:00-04:00,2000,procedural,1/2,s159-106.2000,"On the Motion to Table S.Amdt. 3655 to H.R. 4577 (Consolidated Appropriations Act, 2001)","{""title"": ""Consolidated Appropriations Act, 2001"", ""type"": ""hr"", ""number"": 4577, ""congress"": 106}","{""type"": ""s"", ""number"": 3655, ""purpose"": ""To increase the appropriations for carrying out the Individuals with Disabilities Education Act, with an offset.""}",1.0,"Consolidated Appropriations Act, 2001",,"On the Motion to Table S.Amdt.  to H.R.  (Consolidated Appropriations Act, ) Consolidated Appropriations Act,  "
S223,s,106.0,16.0,2000-02-29T17:09:00-05:00,2000,amendment,1/2,s16-106.2000,On the Amendment S.Amdt. 2854 to S. 1134 (Affordable Education Act of 2000),"{""title"": ""Affordable Education Act of 2000"", ""type"": ""s"", ""number"": 1134, ""congress"": 106}","{""type"": ""s"", ""number"": 2854, ""purpose"": ""To amend the Internal Revenue Code of 1986 to eliminate the 2-percent floor on miscellaneous itemized deductions for qualified professional development expenses of elementary and secondary school teachers and to allow a credit against income tax to elementary and secondary school teachers who provide classroom materials.""}",1.0,Affordable Education Act of 2000,,On the Amendment S.Amdt.  to S.  (Affordable Education Act of ) Affordable Education Act of  
S223,s,106.0,160.0,2000-06-29T09:45:00-04:00,2000,passage,1/2,s160-106.2000,On Passage of the Bill H.R. 4762,"{""title"": ""A bill to amend the Internal Revenue Code of 1986 to require 527 organizations to disclose their political activities."", ""type"": ""hr"", ""number"": 4762, ""congress"": 106}",null,1.0,A bill to amend the Internal Revenue Code of 1986 to require 527 organizations to disclose their political activities.,,On Passage of the Bill H.R.  A bill to amend the Internal Revenue Code of  to require  organizations to disclose their political activities. 
S223,s,106.0,161.0,2000-06-29T10:14:00-04:00,2000,amendment,1/2,s161-106.2000,"On the Amendment S.Amdt. 3654 to H.R. 4577 (Consolidated Appropriations Act, 2001)","{""title"": ""Consolidated Appropriations Act, 2001"", ""type"": ""hr"", ""number"": 4577, ""congress"": 106}","{""type"": ""s"", ""number"": 3654, ""purpose"": ""To increase the amount appropriated for the Interagency Education Research Initiative.""}",1.0,"Consolidated Appropriations Act, 2001",,"On the Amendment S.Amdt.  to H.R.  (Consolidated Appropriations Act, ) Consolidated Appropriations Act,  "
S223,s,106.0,162.0,2000-06-29T14:40:00-04:00,2000,amendment,1/2,s162-106.2000,"On the Amendment S.Amdt. 3690 to H.R. 4577 (Consolidated Appropriations Act, 2001)","{""title"": ""Consolidated Appropriations Act, 2001"", ""type"": ""hr"", ""number"": 4577, ""congress"": 106}","{""type"": ""s"", ""number"": 3690, ""purpose"": ""To establish an off-budget lockbox to strengthen Social Security and Medicare.""}",1.0,"Consolidated Appropriations Act, 2001",,"On the Amendment S.Amdt.  to H.R.  (Consolidated Appropriations Act, ) Consolidated Appropriations Act,  "
S223,s,106.0,163.0,2000-06-29T15:04:00-04:00,2000,amendment,1/2,s163-106.2000,"On the Amendment S.Amdt. 3689 to H.R. 4577 (Consolidated Appropriations Act, 2001)","{""title"": ""Consolidated Appropriations Act, 2001"", ""type"": ""hr"", ""number"": 4577, ""congress"": 106}","{""type"": ""s"", ""number"": 3689, ""purpose"": ""To protect the Social Security and Medicare surpluses through strengthened budgetary enforcement mechanisms.""}",0.0,"Consolidated Appropriations Act, 2001",,"On the Amendment S.Amdt.  to H.R.  (Consolidated Appropriations Act, ) Consolidated Appropriations Act,  "
S223,s,106.0,164.0,2000-06-29T16:28:00-04:00,2000,amendment,1/2,s164-106.2000,"On the Amendment S.Amdt. 3688 to H.R. 4577 (Consolidated Appropriations Act, 2001)","{""title"": ""Consolidated Appropriations Act, 2001"", ""type"": ""hr"", ""number"": 4577, ""congress"": 106}","{""type"": ""s"", ""number"": 3688, ""purpose"": ""To prohibit health insurance companies form using genetic information to discriminate against enrollees, and to prohibit employers from using such information to discriminate in the workplace.""}",1.0,"Consolidated Appropriations Act, 2001",,"On the Amendment S.Amdt.  to H.R.  (Consolidated Appropriations Act, ) Consolidated Appropriations Act,  "
